SpireID,Dept,Number,Days,StartTime,EndTime,Associated,SectionNum,PrimaryClass,Instructor,CourseName,GenEd,MinCredit,MaxCredit
"35680","Political Science","POLISCI  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","3.00","6.00"
"35681","Political Science","POLISCI  596","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35707","Political Science","POLISCI  656","MWF","11:15:00AM","12:05:00PM","","01","true","","International Law","","1.00","6.00"
"39748","Political Science","POLISCI  691E","TU","4:00:00PM","6:30:00PM","","01","true","","S-Rules of War","","1.00","6.00"
"35625","Political Science","POLISCI  696","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35703","Political Science","POLISCI  698","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","12.00"
"35682","Political Science","POLISCI  699","","1:00:00AM","1:00:00AM","","01","true","","Masters Thesis","","1.00","6.00"
"35701","Political Science","POLISCI  701","","1:00:00AM","1:00:00AM","","01","true","","Dirctd Stds Amer Pol","","3.00","3.00"
"35702","Political Science","POLISCI  711","","1:00:00AM","1:00:00AM","","01","true","","Cmptv Politics Tutl","","3.00","3.00"
"35683","Political Science","POLISCI  712","","1:00:00AM","1:00:00AM","","01","true","","Dr Study-Cmprtv Poli","","3.00","3.00"
"35684","Political Science","POLISCI  721","","1:00:00AM","1:00:00AM","","01","true","","Intrntl Rltns Tutrl","","3.00","3.00"
"35685","Political Science","POLISCI  722","","1:00:00AM","1:00:00AM","","01","true","","Drctd Std-Intntl Rl","","3.00","3.00"
"35686","Political Science","POLISCI  731","","1:00:00AM","1:00:00AM","","01","true","","Tutorl Pblc Adminis","","3.00","3.00"
"35696","Political Science","POLISCI  742","","1:00:00AM","1:00:00AM","","01","true","","Dir Stud In Pub Law","","3.00","3.00"
"35687","Political Science","POLISCI  761","","1:00:00AM","1:00:00AM","","01","true","","Tutrl-Politcl Thry","","3.00","3.00"
"35688","Political Science","POLISCI  771","","1:00:00AM","1:00:00AM","","01","true","","Tutorl-Area Studies","","3.00","3.00"
"35622","Political Science","POLISCI  791AB","TU","12:30:00PM","3:00:00PM","","01","true","","S-Political Inquiry","","3.00","3.00"
"38031","Political Science","POLISCI  791AR","W","12:30:00PM","3:00:00PM","","01","true","","S-Arendt","","3.00","3.00"
"38034","Political Science","POLISCI  791V","M","11:30:00AM","2:00:00PM","","01","true","","S-Political Behavior","","3.00","3.00"
"38036","Political Science","POLISCI  793X","TH","3:30:00PM","6:00:00PM","","01","true","","S-Critical Theory","","3.00","3.00"
"38297","Political Science","POLISCI  797AC","TU","3:15:00PM","5:45:00PM","","01","true","","S-Heidegger,Adorno&ContempPhil","","3.00","3.00"
"38035","Political Science","POLISCI  797L","W","5:30:00PM","8:00:00PM","","01","true","","ST-Interpretation","","3.00","3.00"
"35689","Political Science","POLISCI  899","","1:00:00AM","1:00:00AM","","01","true","","Ph D Dissertation","","1.00","9.00"
"35714","Polymer Science & Engineering","POLYMER  602","MW","1:00:00PM","2:00:00PM","","01","true","","Poly Charctrzatn Lab","","1.00","9.00"
"35715","Polymer Science & Engineering","POLYMER  602","MW","8:00:00AM","12:00:00PM","","L01","false","","Poly Charctrzatn Lab","","1.00","9.00"
"35730","Polymer Science & Engineering","POLYMER  603","TH","1:00:00PM","2:00:00PM","","01","true","","Polymer Syn Lab","","1.00","9.00"
"35716","Polymer Science & Engineering","POLYMER  604","TUTH","10:30:00AM","11:45:00AM","","01","true","","Intro Polymer Engin","","3.00","3.00"
"35717","Polymer Science & Engineering","POLYMER  607","TH","9:00:00AM","10:30:00AM","","01","true","","Int Synthtc Poly Chm","","3.00","3.00"
"35718","Polymer Science & Engineering","POLYMER  608","MW","3:00:00PM","4:30:00PM","","01","true","","Phys Chem Polymer I","","3.00","3.00"
"35731","Polymer Science & Engineering","POLYMER  696A","TH","8:45:00AM","12:05:00PM","","01","true","","Indstu-Ps&E Research","","1.00","6.00"
"35720","Polymer Science & Engineering","POLYMER  786","TU","8:45:00AM","12:45:00PM","","01","true","","Research Proposal I","","1.00","1.00"
"35743","Polymer Science & Engineering","POLYMER  797BB","TH","12:15:00PM","1:45:00PM","","01","true","","Nanopattrnd Plymrs & Srfc Chem","","1.00","3.00"
"35759","Polymer Science & Engineering","POLYMER  797CC","TH","1:00:00PM","3:00:00PM","","01","true","","ST-Colloidal/Interfacial Phenm","","1.00","3.00"
"35746","Polymer Science & Engineering","POLYMER  797DD","W","9:00:00AM","10:00:00AM","","01","true","","ST-Intro 1D & 2D NMR Spectro","","1.00","3.00"
"35733","Polymer Science & Engineering","POLYMER  797E","F","1:15:00PM","2:45:00PM","","01","true","","Sptp-Polymer Solutns","","1.00","3.00"
"35713","Polymer Science & Engineering","POLYMER  797EM","MW","3:00:00PM","4:40:00PM","","01","true","","ST-Electron Microscopy","","2.00","3.00"
"35763","Polymer Science & Engineering","POLYMER  797EO","F","12:00:00PM","1:20:00PM","","01","true","","ST-Educational Outreach","","1.00","3.00"
"35765","Polymer Science & Engineering","POLYMER  797II","F","10:00:00AM","11:30:00AM","","01","true","","ST: Soft Mat Mech & Adhesion","","1.00","1.00"
"35751","Polymer Science & Engineering","POLYMER  797LL","TU","2:00:00PM","4:00:00PM","","01","true","","ST: Polymer Interfaces & Brush","","1.00","1.00"
"35760","Polymer Science & Engineering","POLYMER  797NN","TU","3:15:00PM","5:00:00PM","","01","true","","ST-Intr to Scientific Teaching","","1.00","1.00"
"35764","Polymer Science & Engineering","POLYMER  797NS","MW","3:00:00PM","4:30:00PM","","01","true","","ST-Elements/Numerical Simulatn","","1.00","1.00"
"35721","Polymer Science & Engineering","POLYMER  803","TH","4:00:00PM","8:00:00PM","","01","true","","Synthetic Polymer Chemistry","","1.00","1.00"
"35722","Polymer Science & Engineering","POLYMER  806","F","10:15:00AM","1:00:00PM","","01","true","","Polymer Microstructures","","1.00","3.00"
"35723","Polymer Science & Engineering","POLYMER  870","","","","","01","true","","Intro To Research","","1.00","3.00"
"35724","Polymer Science & Engineering","POLYMER  891A","F","3:35:00PM","5:00:00PM","","01","true","","Sem-Polymers","","1.00","3.00"
"35725","Polymer Science & Engineering","POLYMER  897A","TH","12:00:00PM","12:50:00PM","","01","true","","ST-Polymer Dynamics","","1.00","3.00"
"35726","Polymer Science & Engineering","POLYMER  897B","TU","12:00:00PM","12:50:00PM","","01","true","","ST-Polymer Chemistry","","1.00","3.00"
"35742","Polymer Science & Engineering","POLYMER  897E","F","8:45:00AM","11:15:00AM","","01","true","","ST-Synth Polymers & Nanostrctr","","1.00","3.00"
"35738","Polymer Science & Engineering","POLYMER  897F","W","1:30:00PM","2:45:00PM","","01","true","","Surface& Interfacial Mechanics","","1.00","3.00"
"35734","Polymer Science & Engineering","POLYMER  897G","TH","1:30:00PM","3:00:00PM","","01","true","","ST-Polymer Microscpy","","1.00","3.00"
"35755","Polymer Science & Engineering","POLYMER  897GG","TH","3:00:00PM","5:30:00PM","","01","true","","ST-Geometry of Polymeric Assmb","","1.00","3.00"
"35745","Polymer Science & Engineering","POLYMER  897J","F","1:30:00PM","3:20:00PM","","01","true","","ST-Interfacial Polymer Assembl","","1.00","3.00"
"35727","Polymer Science & Engineering","POLYMER  897L","F","8:00:00AM","9:45:00AM","","01","true","","ST-Polymer Fracture","","1.00","3.00"
"35735","Polymer Science & Engineering","POLYMER  897M","TH","11:00:00AM","1:00:00PM","","01","true","","ST-Col&Macro Interfc","","1.00","3.00"
"35748","Polymer Science & Engineering","POLYMER  897O","W","9:00:00AM","11:30:00AM","","01","true","","ST-Eng Appr Biol Problems","","1.00","3.00"
"35736","Polymer Science & Engineering","POLYMER  897R","W","12:10:00PM","12:50:00PM","","01","true","","ST-PolymerSurfaces&Interfaces","","1.00","3.00"
"35757","Polymer Science & Engineering","POLYMER  897SC","TU","8:00:00AM","8:50:00AM","","01","true","","ST-Polymer Semiconductor Elect","","1.00","3.00"
"35728","Polymer Science & Engineering","POLYMER  897T","W","10:15:00AM","1:15:00PM","","01","true","","ST-Well Defined Macromol Arch","","1.00","3.00"
"35747","Polymer Science & Engineering","POLYMER  897W","F","1:30:00PM","3:30:00PM","","01","true","","ST-Nanoscale Materials","","1.00","3.00"
"35729","Polymer Science & Engineering","POLYMER  899","","1:00:00AM","1:00:00AM","","01","true","","Ph D Dissertation","","1.00","9.00"
"35771","Portuguese","PORTUG  110","MWF","11:15:00AM","12:05:00PM","","01","true","","Elem Portuguese I","","3.00","3.00"
"35772","Portuguese","PORTUG  110","MWF","1:25:00PM","2:15:00PM","","02","true","","Elem Portuguese I","","3.00","3.00"
"35768","Portuguese","PORTUG  110","MWF","8:00:00AM","8:50:00AM","","03","true","","Elem Portuguese I","","3.00","3.00"
"35777","Portuguese","PORTUG  196H","","1:00:00AM","1:00:00AM","","01","true","","Hnrs Indstu Port","","1.00","6.00"
"35773","Portuguese","PORTUG  230","MWF","12:20:00PM","1:10:00PM","","01","true","","Intermediate Port I","","3.00","3.00"
"35778","Portuguese","PORTUG  296","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35779","Portuguese","PORTUG  296H","","1:00:00AM","1:00:00AM","","01","true","","Hnrs Indstu Port","","1.00","6.00"
"35788","Portuguese","PORTUG  311","MWF","11:15:00AM","12:05:00PM","","01","true","","Advanced Grammar","","3.00","3.00"
"39635","Portuguese","PORTUG  322","MWF","11:15:00AM","12:05:00PM","","01","true","","Intro Brazilian Lit","","3.00","3.00"
"35780","Portuguese","PORTUG  396","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35781","Portuguese","PORTUG  396H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Port","","1.00","6.00"
"35782","Portuguese","PORTUG  496","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35783","Portuguese","PORTUG  496H","","1:00:00AM","1:00:00AM","","01","true","","Hnr Indstu In Port","","1.00","6.00"
"35785","Portuguese","PORTUG  499P","","1:00:00AM","1:00:00AM","","01","true","","Honors Project","","3.00","6.00"
"35786","Portuguese","PORTUG  499T","","1:00:00AM","1:00:00AM","","01","true","","Honors Thesis","","3.00","3.00"
"35787","Portuguese","PORTUG  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","3.00","3.00"
"35775","Portuguese","PORTUG  596","TU","4:00:00PM","6:30:00PM","","01","true","","Independent Study","","3.00","3.00"
"38209","Portuguese","PORTUG  597A","W","4:00:00PM","6:30:00PM","","01","true","","ST-Lusophone African Literatur","","3.00","3.00"
"35770","Portuguese","PORTUG  696","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","3.00"
"35776","Portuguese","PORTUG  796","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","1.00","6.00"
"35784","Portuguese","PORTUG  796","","1:00:00AM","1:00:00AM","","02","true","","Independent Study","","1.00","6.00"
"35789","Portuguese","PORTUGED  282","","1:00:00AM","1:00:00AM","","01","true","","Pre-Prac Field Exp","","1.00","6.00"
"35790","Portuguese","PORTUGED  482","","1:00:00AM","1:00:00AM","","01","true","","Pre-Prac Field Exp","","1.00","6.00"
"35791","Portuguese","PORTUGED  500U","","1:00:00AM","1:00:00AM","","01","true","","Stu Tch Sec 5-12","","3.00","12.00"
"35856","Psychology","PSYCH  100","MWF","9:05:00AM","9:55:00AM","","A","true","","Introductory Psychology","","4.00","4.00"
"35857","Psychology","PSYCH  100","TUTH","11:15:00AM","12:30:00PM","","B","true","","Introductory Psychology","","4.00","4.00"
"35858","Psychology","PSYCH  100","MWF","1:25:00PM","2:15:00PM","","C","true","","Introductory Psychology","","4.00","4.00"
"35859","Psychology","PSYCH  100","TUTH","4:00:00PM","5:15:00PM","","D","true","","Introductory Psychology","","4.00","4.00"
"38370","Psychology","PSYCH  100","M","4:40:00PM","5:30:00PM","","D01","false","","Introductory Psychology","","4.00","4.00"
"38371","Psychology","PSYCH  100","W","4:40:00PM","5:30:00PM","","D02","false","","Introductory Psychology","","4.00","4.00"
"38372","Psychology","PSYCH  100","TU","5:00:00PM","5:50:00PM","","D03","false","","Introductory Psychology","","4.00","4.00"
"38373","Psychology","PSYCH  100","TH","5:00:00PM","5:50:00PM","","D04","false","","Introductory Psychology","","4.00","4.00"
"38374","Psychology","PSYCH  100","W","5:45:00PM","6:35:00PM","","D05","false","","Introductory Psychology","","4.00","4.00"
"38375","Psychology","PSYCH  100","TU","5:00:00PM","5:50:00PM","","D06","false","","Introductory Psychology","","4.00","4.00"
"38376","Psychology","PSYCH  100","","1:00:00AM","1:00:00AM","","D07","true","","Introductory Psychology","","4.00","4.00"
"35860","Psychology","PSYCH  100","MWF","1:25:00PM","2:15:00PM","","E","true","","Introductory Psychology","","4.00","4.00"
"35861","Psychology","PSYCH  100","TUTH","11:15:00AM","12:30:00PM","","F","true","","Introductory Psychology","","4.00","4.00"
"35862","Psychology","PSYCH  100","TUTH","9:30:00AM","10:45:00AM","","G","true","","Introductory Psychology","","4.00","4.00"
"38377","Psychology","PSYCH  191B","F","11:15:00AM","12:05:00PM","","01","true","","S-Principles of Biology","","1.00","1.00"
"35911","Psychology","PSYCH  191S","TU","4:00:00PM","5:15:00PM","","01","true","","S-Elementary Psych","","1.00","1.00"
"39684","Psychology","PSYCH  191S","TH","4:00:00PM","5:15:00PM","","02","true","","S-Elementary Psych","","1.00","1.00"
"35811","Psychology","PSYCH  240","MWF","11:15:00AM","12:05:00PM","","A","true","","Statistics In Psychology","","4.00","4.00"
"35814","Psychology","PSYCH  240","M","9:05:00AM","9:55:00AM","","AL1","false","","Statistics In Psychology","","4.00","4.00"
"35815","Psychology","PSYCH  240","F","10:10:00AM","11:00:00AM","","AL2","false","","Statistics In Psychology","","4.00","4.00"
"35816","Psychology","PSYCH  240","F","12:20:00PM","1:10:00PM","","AL3","false","","Statistics In Psychology","","4.00","4.00"
"35812","Psychology","PSYCH  240","MWF","1:25:00PM","2:15:00PM","","B","true","","Statistics In Psychology","","4.00","4.00"
"35817","Psychology","PSYCH  240","M","4:00:00PM","4:50:00PM","","BL1","false","","Statistics In Psychology","","4.00","4.00"
"35818","Psychology","PSYCH  240","TU","9:30:00AM","10:20:00AM","","BL2","false","","Statistics In Psychology","","4.00","4.00"
"35819","Psychology","PSYCH  240","W","11:15:00AM","12:05:00PM","","BL3","false","","Statistics In Psychology","","4.00","4.00"
"35813","Psychology","PSYCH  240","TUTH","1:00:00PM","2:15:00PM","","C","true","","Statistics In Psychology","","4.00","4.00"
"35820","Psychology","PSYCH  240","W","1:25:00PM","2:15:00PM","","CL1","false","","Statistics In Psychology","","4.00","4.00"
"35821","Psychology","PSYCH  240","F","11:15:00AM","12:05:00PM","","CL2","false","","Statistics In Psychology","","4.00","4.00"
"35822","Psychology","PSYCH  240","F","1:25:00PM","2:15:00PM","","CL3","false","","Statistics In Psychology","","4.00","4.00"
"35878","Psychology","PSYCH  240","MWF","9:05:00AM","9:55:00AM","","D","true","","Statistics In Psychology","","4.00","4.00"
"35879","Psychology","PSYCH  240","W","2:30:00PM","3:20:00PM","","DL01","false","","Statistics In Psychology","","4.00","4.00"
"35880","Psychology","PSYCH  240","W","4:00:00PM","4:50:00PM","","DL02","false","","Statistics In Psychology","","4.00","4.00"
"35881","Psychology","PSYCH  240","TH","9:30:00AM","10:20:00AM","","DL03","false","","Statistics In Psychology","","4.00","4.00"
"35823","Psychology","PSYCH  241","TUTH","9:30:00AM","10:45:00AM","","A","true","","Meth Inqry In Psych","","4.00","4.00"
"35824","Psychology","PSYCH  241","TUTH","8:00:00AM","9:15:00AM","","AL01","false","","Meth Inqry In Psych","","4.00","4.00"
"35825","Psychology","PSYCH  241","TUTH","11:15:00AM","12:30:00PM","","AL02","false","","Meth Inqry In Psych","","4.00","4.00"
"35826","Psychology","PSYCH  241","TUTH","4:00:00PM","5:15:00PM","","AL03","false","","Meth Inqry In Psych","","4.00","4.00"
"35827","Psychology","PSYCH  241","TUTH","1:00:00PM","2:15:00PM","","AL04","false","","Meth Inqry In Psych","","4.00","4.00"
"35828","Psychology","PSYCH  241","MW","10:10:00AM","11:25:00AM","","AL05","false","","Meth Inqry In Psych","","4.00","4.00"
"35829","Psychology","PSYCH  241","MW","2:30:00PM","3:45:00PM","","AL06","false","","Meth Inqry In Psych","","4.00","4.00"
"35830","Psychology","PSYCH  241","TUTH","2:30:00PM","3:45:00PM","","AL07","false","","Meth Inqry In Psych","","4.00","4.00"
"35831","Psychology","PSYCH  241","MW","12:20:00PM","1:35:00PM","","AL08","false","","Meth Inqry In Psych","","4.00","4.00"
"35869","Psychology","PSYCH  241","WF","8:40:00AM","9:55:00AM","","AL09","false","","Meth Inqry In Psych","","4.00","4.00"
"35882","Psychology","PSYCH  241","MW","5:05:00PM","6:20:00PM","","AL10","false","","Meth Inqry In Psych","","4.00","4.00"
"35883","Psychology","PSYCH  241","TUTH","5:30:00PM","6:45:00PM","","AL11","false","","Meth Inqry In Psych","","4.00","4.00"
"37772","Psychology","PSYCH  241","TUTH","9:30:00AM","10:45:00AM","","B","true","","Meth Inqry In Psych","","4.00","4.00"
"37773","Psychology","PSYCH  241","TUTH","8:00:00AM","9:15:00AM","","BL01","false","","Meth Inqry In Psych","","4.00","4.00"
"37775","Psychology","PSYCH  241","TUTH","1:00:00PM","2:15:00PM","","BL02","false","","Meth Inqry In Psych","","4.00","4.00"
"37776","Psychology","PSYCH  241","TUTH","2:30:00PM","3:45:00PM","","BL03","false","","Meth Inqry In Psych","","4.00","4.00"
"37777","Psychology","PSYCH  241","TUTH","4:00:00PM","5:15:00PM","","BL04","false","","Meth Inqry In Psych","","4.00","4.00"
"37778","Psychology","PSYCH  241","TUTH","5:30:00PM","6:45:00PM","","BL05","false","","Meth Inqry In Psych","","4.00","4.00"
"37779","Psychology","PSYCH  295H","TU","4:00:00PM","5:15:00PM","","01","true","","Departmental Honors Seminar","","1.00","1.00"
"35871","Psychology","PSYCH  305","TUTH","4:00:00PM","5:15:00PM","","01","true","","Educational Psych","","3.00","3.00"
"35832","Psychology","PSYCH  315","MWF","3:35:00PM","4:25:00PM","","01","true","","Cognitive Psych","","3.00","3.00"
"37781","Psychology","PSYCH  315H","TUTH","11:15:00AM","12:30:00PM","","01","true","","Cognitive Psych - Honors","","3.00","3.00"
"35833","Psychology","PSYCH  320","MWF","9:05:00AM","9:55:00AM","","01","true","","Learn & Think","","3.00","3.00"
"35863","Psychology","PSYCH  330","TUTH","1:00:00PM","2:15:00PM","","01","true","","Behavioral Neuroscience","","3.00","3.00"
"35809","Psychology","PSYCH  330","TUTH","11:15:00AM","12:30:00PM","","02","true","","Behavioral Neuroscience","","3.00","3.00"
"35853","Psychology","PSYCH  335","MWF","9:05:00AM","9:55:00AM","","01","true","","Behavioral Neuroendocrinology","","3.00","3.00"
"35896","Psychology","PSYCH  350","TUTH","2:30:00PM","3:45:00PM","","01","true","","Developmental Psychology","","3.00","3.00"
"37783","Psychology","PSYCH  350","MWF","10:10:00AM","11:00:00AM","","02","true","","Developmental Psychology","","3.00","3.00"
"37784","Psychology","PSYCH  350H","MWF","11:15:00AM","12:05:00PM","","01","true","","Developmental Psych-Honors","","4.00","4.00"
"35834","Psychology","PSYCH  360","MWF","9:05:00AM","9:55:00AM","","01","true","","Social Psychology","","4.00","4.00"
"37785","Psychology","PSYCH  360H","MWF","3:35:00PM","4:25:00PM","","01","true","","Social Psycholgy-Honors","","4.00","4.00"
"35835","Psychology","PSYCH  380","TUTH","8:00:00AM","9:15:00AM","","01","true","","Abnormal Psychology","","3.00","3.00"
"35905","Psychology","PSYCH  383","MWF","10:10:00AM","11:00:00AM","","01","true","","Thry&Prac/Counslng&Psychothrpy","","3.00","3.00"
"35913","Psychology","PSYCH  391AC","TUTH","9:30:00AM","10:45:00AM","","01","true","","S-The Science of Happiness","","3.00","3.00"
"35907","Psychology","PSYCH  391AD","W","4:40:00PM","7:10:00PM","","01","true","","S-Psychology of Adoption","","3.00","3.00"
"35800","Psychology","PSYCH  391BP","MWF","10:10:00AM","11:00:00AM","","01","true","","S-Abnormal Child Psychology","","3.00","3.00"
"35904","Psychology","PSYCH  391D","TUTH","1:00:00PM","2:15:00PM","","01","true","","S-Consciousness","","3.00","3.00"
"38092","Psychology","PSYCH  391EW","TUTH","9:30:00AM","10:45:00AM","","01","true","","S-Eyewitness Memory","","3.00","3.00"
"35912","Psychology","PSYCH  391GC","MWF","10:10:00AM","11:00:00AM","","01","true","","S-IntJustc/AgeOfGlobalConflict","","3.00","3.00"
"35805","Psychology","PSYCH  391NR","TUTH","2:30:00PM","3:45:00PM","","01","true","","S-Adv Topics in Neuroscience","","3.00","3.00"
"35792","Psychology","PSYCH  391SC","MWF","2:30:00PM","3:20:00PM","","01","true","","S-Sci Studies of Consciousness","","3.00","3.00"
"37788","Psychology","PSYCH  391SE","MWF","1:25:00PM","2:15:00PM","","01","true","","S-Social&Emotional Development","","3.00","3.00"
"35799","Psychology","PSYCH  391SS","MWF","2:30:00PM","3:20:00PM","","01","true","","S-Prejudice & Intrgrp Relation","","3.00","3.00"
"35909","Psychology","PSYCH  391ZZ","MWF","11:15:00AM","12:05:00PM","","01","true","","S-Psych of the GLB Experience","","3.00","3.00"
"35897","Psychology","PSYCH  392A","TUTH","9:30:00AM","10:45:00AM","","01","true","","S-Junior Year Writing","","4.00","4.00"
"35898","Psychology","PSYCH  392A","TUTH","11:15:00AM","12:30:00PM","","02","true","","S-Junior Year Writing","","4.00","4.00"
"35899","Psychology","PSYCH  392A","TUTH","8:00:00AM","9:15:00AM","","03","true","","S-Junior Year Writing","","4.00","4.00"
"35900","Psychology","PSYCH  392A","TUTH","2:30:00PM","3:45:00PM","","04","true","","S-Junior Year Writing","","4.00","4.00"
"35901","Psychology","PSYCH  392A","TUTH","1:00:00PM","2:15:00PM","","05","true","","S-Junior Year Writing","","4.00","4.00"
"35902","Psychology","PSYCH  392A","TUTH","4:00:00PM","5:15:00PM","","06","true","","S-Junior Year Writing","","4.00","4.00"
"35804","Psychology","PSYCH  392A","MWF","1:25:00PM","2:15:00PM","","07","true","","S-Junior Year Writing","","4.00","4.00"
"39683","Psychology","PSYCH  392A","TUTH","4:00:00PM","5:15:00PM","","08","true","","S-Junior Year Writing","","4.00","4.00"
"35854","Psychology","PSYCH  396A","","1:00:00AM","1:00:00AM","","01","true","","Indst-Readg In Psych","","4.00","4.00"
"35870","Psychology","PSYCH  396B","","1:00:00AM","1:00:00AM","","01","true","","Indst-Readg In Psych","","4.00","4.00"
"35836","Psychology","PSYCH  398A","","1:00:00AM","1:00:00AM","","01","true","","Prac-Ugrad Ta","","4.00","4.00"
"35875","Psychology","PSYCH  398A","","1:00:00AM","1:00:00AM","","02","true","","Prac-Ugrad Ta","","4.00","4.00"
"35837","Psychology","PSYCH  398B","","1:00:00AM","1:00:00AM","","01","true","","Prac-Research","","4.00","4.00"
"35876","Psychology","PSYCH  398B","","1:00:00AM","1:00:00AM","","02","true","","Prac-Research","","4.00","4.00"
"35838","Psychology","PSYCH  398F","","1:00:00AM","1:00:00AM","","01","true","","Prac-Fieldwork","","1.00","18.00"
"35877","Psychology","PSYCH  398F","","1:00:00AM","1:00:00AM","","02","true","","Prac-Fieldwork","","1.00","18.00"
"35801","Psychology","PSYCH  480","TUTH","4:00:00PM","5:15:00PM","","01","true","","Intellectual Disability: Cncpt","","3.00","3.00"
"35808","Psychology","PSYCH  494RI","F","10:10:00AM","11:25:00AM","","01","true","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37789","Psychology","PSYCH  494RI","TU","8:00:00AM","9:15:00AM","","D01","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37790","Psychology","PSYCH  494RI","TH","8:00:00AM","9:15:00AM","","D02","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37791","Psychology","PSYCH  494RI","TU","2:30:00PM","3:45:00PM","","D03","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37792","Psychology","PSYCH  494RI","TH","2:30:00PM","3:45:00PM","","D04","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37793","Psychology","PSYCH  494RI","TU","11:15:00AM","12:30:00PM","","D05","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37794","Psychology","PSYCH  494RI","TH","11:15:00AM","12:30:00PM","","D06","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37795","Psychology","PSYCH  494RI","TU","1:00:00PM","2:15:00PM","","D07","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37796","Psychology","PSYCH  494RI","TH","1:00:00PM","2:15:00PM","","D08","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37797","Psychology","PSYCH  494RI","TU","4:00:00PM","5:15:00PM","","D09","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"37798","Psychology","PSYCH  494RI","TH","4:00:00PM","5:15:00PM","","D10","false","","Intrdscplnry Directns in Psych","","3.00","3.00"
"35893","Psychology","PSYCH  496A","","1:00:00AM","1:00:00AM","","01","true","","IS-Independent Study: Research","","1.00","6.00"
"35888","Psychology","PSYCH  499D","TUTH","2:30:00PM","5:30:00PM","","01","true","","Honors Thesis Seminar","","7.00","7.00"
"35839","Psychology","PSYCH  499P","","1:00:00AM","1:00:00AM","","01","true","","Honors Project","","6.00","6.00"
"35840","Psychology","PSYCH  499T","","1:00:00AM","1:00:00AM","","01","true","","Honors Thesis","","6.00","6.00"
"35841","Psychology","PSYCH  499Y","","1:00:00AM","1:00:00AM","","01","true","","Honors Research","","6.00","6.00"
"35884","Psychology","PSYCH  591H","TUTH","11:15:00AM","12:30:00PM","","01","true","","Laboratory in Clinical Psych","","4.00","4.00"
"37799","Psychology","PSYCH  591H","","1:00:00AM","1:00:00AM","","D01","false","","Laboratory in Clinical Psych","","4.00","4.00"
"35908","Psychology","PSYCH  617","TUTH","9:30:00AM","10:45:00AM","","01","true","","Cognitive Psychology","","3.00","3.00"
"35842","Psychology","PSYCH  640","MWF","1:25:00PM","2:15:00PM","","A","true","","Stat Infer In Psy I","","3.00","3.00"
"35844","Psychology","PSYCH  640","TH","4:00:00PM","5:00:00PM","","AD01","false","","Stat Infer In Psy I","","3.00","3.00"
"35843","Psychology","PSYCH  640","W","2:30:00PM","3:20:00PM","","AL01","false","","Stat Infer In Psy I","","3.00","3.00"
"35845","Psychology","PSYCH  660","W","4:40:00PM","7:10:00PM","","01","true","","Adv Social Psych","","3.00","3.00"
"35895","Psychology","PSYCH  680","W","4:00:00PM","6:30:00PM","","01","true","","Psychopathology","","3.00","3.00"
"35890","Psychology","PSYCH  683","TUTH","11:15:00AM","12:30:00PM","","01","true","","Adv Psychological Assessment","","3.00","3.00"
"35847","Psychology","PSYCH  696","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","3.00"
"35848","Psychology","PSYCH  698","","1:00:00AM","1:00:00AM","","01","true","","Practicum","","1.00","12.00"
"35849","Psychology","PSYCH  699","","1:00:00AM","1:00:00AM","","01","true","","Masters Thesis","","1.00","10.00"
"37800","Psychology","PSYCH  762","TU","4:00:00PM","6:30:00PM","","01","true","","Social Cognition","","3.00","3.00"
"35865","Psychology","PSYCH  789","TH","12:45:00PM","2:15:00PM","","01","true","","Clinical Practicum","","1.00","12.00"
"35874","Psychology","PSYCH  791A","TUTH","11:15:00AM","12:30:00PM","","01","true","","S-Human Development","","3.00","3.00"
"35850","Psychology","PSYCH  796","","1:00:00AM","1:00:00AM","","01","true","","Independent Study","","3.00","3.00"
"35864","Psychology","PSYCH  796A","","1:00:00AM","1:00:00AM","","01","true","","Indstu-Comps","","3.00","3.00"
"35868","Psychology","PSYCH  798","","1:00:00AM","1:00:00AM","","01","true","","Psy Tchng Prctcm","","3.00","3.00"
